title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,n_ad_breaks,runtime_with_ads,scaled_popularity,children_scaled_popularity,adults_scaled_popularity,retirees_scaled_popularity,license_fee
Only Lovers Left Alive,7.252,2005,2013-12-12,7600000,123,7000000,20.758,"['Drama', 'Romance']",5,150.0,0.5126752498598075,0.2050701,0.5126752,0.5126752,37920.0
Spy Kids 2: The Island of Lost Dreams,5.59,2005,2002-08-07,119723358,100,38000000,39.196,"['Action', 'Adventure', 'Family', 'Comedy', 'Science Fiction']",4,120.0,0.7400774293061332,0.5920619,0.5920619,0.4440465,246868.03
Adventureland,6.39,2004,2009-04-03,17164820,107,9800000,22.949,"['Comedy', 'Drama']",4,120.0,0.5509865565061892,0.4407892,0.5509866,0.5509866,56117.78
New Year's Eve,5.883,2002,2011-12-08,142044638,118,56000000,29.92,"['Comedy', 'Romance']",4,150.0,0.64775027889699,0.5182002,0.6477503,0.6477503,316853.57
3 Days to Kill,6.068,1998,2014-02-14,53260230,113,28000000,25.75,"['Action', 'Drama', 'Thriller']",4,120.0,0.5937780831787449,0.3562668,0.5937781,0.3562668,143112.28
Last Vegas,6.402,1995,2013-10-31,134402450,105,28000000,20.121,['Comedy'],4,120.0,0.500574433359891,0.5005744,0.5005744,0.5005744,240482.94
The Drop,6.768,1987,2014-09-12,19054534,106,12600000,27.259,"['Drama', 'Crime']",4,120.0,0.6144909076721025,0.2457964,0.6144909,0.6144909,65105.44
Creed III,7.194,1987,2023-03-01,275248615,116,75000000,164.985,"['Drama', 'Action']",4,150.0,1.0,0.8,1.0,0.8,522298.34
Monte Carlo,6.565,1985,2011-07-01,39782683,109,20000000,15.7,"['Adventure', 'Comedy', 'Romance']",4,120.0,0.4006786575498207,0.3205429,0.4006787,0.3205429,107739.22
Once Upon a Time in Mexico,6.279,1985,2003-09-11,98185582,102,29000000,18.545,"['Action', 'Drama', 'Mystery']",4,120.0,0.4684439753353839,0.2810664,0.468444,0.3747552,199422.7
Garfield: A Tail of Two Kitties,5.548,1984,2006-06-15,141702264,78,60000000,24.915,"['Animation', 'Comedy', 'Family', 'Adventure']",3,90.0,0.5816544706293354,0.5816545,0.3489927,0.3489927,326042.72
The Unholy,6.667,1984,2021-03-31,30833138,99,10000000,44.907,"['Horror', 'Mystery']",4,120.0,0.7844184983202369,0.3137674,0.7844185,0.6275348,72999.77
Sex and the City,6.56,1979,2008-05-12,418765519,145,65000000,36.279,"['Comedy', 'Drama', 'Romance']",5,180.0,0.7142369329195399,0.4285422,0.7142369,0.7142369,670518.62
Sinister 2,5.876,1977,2015-08-19,53329150,97,10000000,19.361,['Horror'],4,120.0,0.4854911380812042,0.1941965,0.4854911,0.1941965,99994.98
Inkheart,6.277,1976,2008-12-11,62803180,106,60000000,23.203,"['Adventure', 'Family', 'Fantasy']",4,120.0,0.5551302266753686,0.5551302,0.4441042,0.2220521,231363.82
Killing Them Softly,6.049,1975,2012-07-30,37930465,97,15000000,18.053,"['Crime', 'Thriller']",4,120.0,0.4577021670500833,0.1830809,0.4577022,0.3661617,93516.56
The Pope's Exorcist,7.144,1971,2023-04-05,70204828,103,18000000,196.08,"['Horror', 'Thriller']",4,120.0,1.0,0.4,1.0,0.4,139445.79
The Lego Movie 2: The Second Part,6.682,1968,2019-02-06,199603202,106,99000000,20.581,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",4,120.0,0.5093601422788753,0.5093601,0.4074881,0.3056161,489123.84
Magic in the Moonlight,6.494,1968,2014-07-25,51029361,98,16800000,11.255,"['Comedy', 'Drama', 'Romance']",4,120.0,0.2558648112963244,0.1535189,0.2558648,0.2558648,113555.23
Eddie the Eagle,7.176,1967,2016-02-25,46152411,106,23000000,10.414,"['Comedy', 'Drama', 'History', 'Adventure']",4,120.0,0.2201408564798219,0.1761127,0.2201409,0.1761127,122582.89
Poseidon,5.841,1966,2006-05-10,181674817,98,160000000,18.283,"['Adventure', 'Action', 'Drama', 'Thriller']",4,120.0,0.4627690775039397,0.3702153,0.4627691,0.2776614,614009.78
Daddy Day Care,5.895,1965,2003-05-09,164433867,92,60000000,21.538,"['Comedy', 'Family']",4,120.0,0.526872592102802,0.5268726,0.4214981,0.5268726,353320.64
The Shack,7.495,1963,2017-03-03,96942115,132,20000000,45.301,"['Drama', 'Fantasy']",5,150.0,0.7872192969411079,0.6297754,0.7872193,0.6297754,176330.54
My Big Fat Greek Wedding,6.5,1959,2002-04-19,368744044,95,5000000,36.384,"['Comedy', 'Drama', 'Romance']",4,120.0,0.7152110394860651,0.4291266,0.715211,0.715211,466492.85
Thank You for Smoking,7.187,1959,2005-09-09,24793509,92,6500000,13.427,"['Comedy', 'Drama']",4,120.0,0.3342580314157584,0.2674064,0.334258,0.334258,57352.21
Hitman's Wife's Bodyguard,6.71,1957,2021-06-14,70060492,117,70000000,23.808,"['Action', 'Comedy', 'Crime', 'Thriller']",4,150.0,0.564775419162489,0.4518203,0.5647754,0.4518203,264072.59
My Sister's Keeper,7.36,1952,2009-06-26,95714875,109,30000000,20.625,['Drama'],4,120.0,0.5101875721213497,0.204075,0.5101876,0.5101876,198857.85
Julie & Julia,6.693,1945,2009-08-06,129540499,123,40000000,15.137,"['Romance', 'Drama']",5,150.0,0.3854167601273091,0.1541667,0.3854168,0.3854168,263448.6
She's Out of My League,6.453,1942,2010-03-11,49779728,104,20000000,26.062,"['Romance', 'Comedy']",4,120.0,0.5981827940171756,0.4785462,0.5981828,0.5981828,119735.67
Contraband,6.32,1938,2012-01-12,96262212,109,25000000,21.079,"['Thriller', 'Action', 'Drama', 'Crime']",4,120.0,0.5185977838103505,0.3111587,0.5185978,0.4148782,187514.65
Step Up Revolution,6.919,1937,2012-07-26,140470746,99,33000000,27.484,"['Music', 'Drama', 'Romance']",4,120.0,0.6174567524929822,0.3704741,0.4939654,0.6174568,259764.9
I Feel Pretty,6.41,1936,2018-04-19,94539426,110,32000000,26.655,"['Comedy', 'Romance']",4,120.0,0.6063760311837105,0.4851008,0.606376,0.606376,202247.31
Traffic,7.052,1928,2000-03-23,207515725,147,48000000,23.801,"['Thriller', 'Drama', 'Crime']",5,180.0,0.5646655813640026,0.2258662,0.5646656,0.4517325,376218.87
The Rite,6.093,1925,2011-01-28,96047633,114,37000000,16.578,"['Drama', 'Thriller', 'Horror']",4,120.0,0.4231477342975612,0.1692591,0.4231477,0.2538886,216057.16
A Bad Moms Christmas,6.314,1923,2017-08-04,130560428,104,28000000,13.988,['Comedy'],4,120.0,0.3519121870329939,0.3519122,0.3519122,0.3519122,235872.51
Bad Santa,6.514,1917,2003-11-26,76490720,92,23000000,20.286,"['Drama', 'Comedy', 'Crime']",4,120.0,0.5037545976011579,0.3022528,0.5037546,0.5037546,158988.86
Countdown,6.294,1912,2019-10-24,48021766,90,6500000,21.856,"['Horror', 'Thriller']",4,120.0,0.5324768201268288,0.2129907,0.5324768,0.2129907,85226.12
Don't Worry Darling,6.81,1911,2022-09-21,86669039,123,35000000,30.556,"['Thriller', 'Mystery', 'Drama']",5,150.0,0.6551572868844762,0.2620629,0.6551573,0.5241258,200002.85
The Last King of Scotland,7.421,1909,2006-01-12,48618191,123,6000000,21.413,['Drama'],5,150.0,0.5246411832499915,0.2098565,0.5246412,0.5246412,84741.83
Hannah Montana: The Movie,6.603,1907,2009-04-10,155545279,102,35000000,18.833,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",4,120.0,0.4745666497857261,0.3796533,0.3796533,0.4745666,282654.33
Frida,7.426,1904,2002-08-29,56298474,123,12000000,13.848,"['Drama', 'Romance']",5,150.0,0.347591754096608,0.1390367,0.3475918,0.3475918,108358.17
Office Christmas Party,5.652,1904,2016-11-25,114501299,105,45000000,18.016,['Comedy'],4,120.0,0.456879457464439,0.4568795,0.4568795,0.4568795,257401.56
The Skeleton Key,6.603,1904,2005-07-29,93983911,104,43000000,17.24,"['Drama', 'Horror', 'Mystery', 'Thriller']",4,120.0,0.4391173866319452,0.175647,0.4391174,0.3512939,227980.69
Coyote Ugly,6.244,1903,2000-07-30,113916474,100,45000000,21.963,"['Comedy', 'Drama', 'Music', 'Romance']",4,120.0,0.5343395709186758,0.4274717,0.4274717,0.5343396,256699.77
Deliver Us from Evil,6.215,1902,2014-07-01,87937815,118,30000000,22.162,"['Thriller', 'Crime', 'Horror']",4,150.0,0.5377738699327654,0.2151095,0.5377739,0.3226643,189525.38
A Dangerous Method,6.344,1901,2011-09-30,27462041,99,15000000,18.045,"['Drama', 'Thriller']",4,120.0,0.4575244641203355,0.1830098,0.4575245,0.3660196,80954.45
The Invention of Lying,6.183,1900,2009-10-02,32406507,100,18500000,21.508,"['Comedy', 'Fantasy', 'Romance']",4,120.0,0.5263385382712191,0.4210708,0.5263385,0.4210708,95287.81
Four Brothers,6.755,1900,2005-08-11,92374674,109,45000000,29.607,"['Action', 'Crime']",4,120.0,0.6440328212192632,0.5152263,0.6440328,0.5152263,230849.61
Leap Year,6.889,1897,2010-01-08,32686500,100,19000000,25.837,"['Romance', 'Comedy']",4,120.0,0.5950129881863611,0.4760104,0.595013,0.595013,96823.8
Two Weeks Notice,6.353,1893,2002-12-19,199043242,101,60000000,18.312,"['Comedy', 'Romance']",4,120.0,0.4634022434844454,0.3707218,0.4634022,0.4634022,394851.89
A Serious Man,6.761,1893,2009-09-30,31430334,106,7000000,11.582,"['Comedy', 'Drama']",4,120.0,0.2688470421493016,0.2150776,0.268847,0.268847,66516.4
The Other Boleyn Girl,6.7,1892,2008-02-28,78269970,115,35000000,20.492,"['Drama', 'Romance', 'History']",4,120.0,0.5076796643731182,0.2030719,0.5076797,0.5076797,189923.96
To Rome with Love,5.773,1891,2012-04-20,73244881,111,17000000,15.847,"['Comedy', 'Romance']",4,120.0,0.4045498129164839,0.3236399,0.4045498,0.4045498,140693.86
Into the Storm,6.036,1891,2014-08-06,160602194,89,50000000,25.722,"['Action', 'Thriller']",3,90.0,0.5933795345816526,0.4747036,0.5933795,0.2373518,324722.63
Rough Night,5.691,1891,2017-06-15,45056771,101,20000000,17.511,"['Drama', 'Comedy']",4,120.0,0.4454330385842446,0.3563464,0.445433,0.445433,114068.13
Planet 51,5.851,1891,2009-11-19,104945765,91,70000000,19.961,"['Animation', 'Family', 'Comedy', 'Science Fiction', 'Adventure']",4,120.0,0.4974591791902114,0.3979673,0.3979673,0.2984755,305934.92
Thir13en Ghosts,6.208,1887,2001-10-26,68467960,91,42000000,36.636,"['Horror', 'Thriller']",4,120.0,0.7175347981832727,0.2870139,0.7175348,0.2870139,194961.55
Peppermint,6.7,1882,2018-09-06,53918723,102,25000000,19.181,"['Action', 'Thriller']",4,120.0,0.4818094506415549,0.3854476,0.4818095,0.1927238,136702.47
Krampus,6.145,1882,2015-11-26,61788393,98,15000000,19.663,"['Horror', 'Comedy', 'Fantasy']",4,120.0,0.4915724647304961,0.393258,0.4915725,0.2949435,122146.07
Extremely Loud & Incredibly Close,6.971,1882,2011-12-25,55247881,129,40000000,18.28,['Drama'],5,150.0,0.4627035053445361,0.1850814,0.4627035,0.4627035,174297.46
Not Another Teen Movie,5.78,1880,2001-12-07,66468332,89,16000000,32.55,['Comedy'],3,90.0,0.677193969192118,0.677194,0.677194,0.677194,130162.0
Vantage Point,6.37,1878,2008-02-01,151161491,90,40000000,18.771,"['Drama', 'Action', 'Thriller', 'Crime']",4,120.0,0.4732585778832989,0.2839551,0.4732586,0.3786069,289393.79
Harold & Kumar Go to White Castle,6.522,1876,2004-05-30,23936908,88,9000000,17.191,"['Comedy', 'Adventure']",3,90.0,0.4379620635173367,0.4379621,0.4379621,0.3503697,62324.29
Sinbad: Legend of the Seven Seas,6.932,1874,2003-07-02,80767884,90,60000000,57.842,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy', 'Action']",4,120.0,0.8633948633846316,0.8633949,0.6907159,0.5180369,252921.46
The Game Plan,6.478,1873,2007-09-28,147880543,110,22000000,16.416,"['Comedy', 'Family']",4,120.0,0.4191167510547688,0.4191168,0.3352934,0.4191168,242256.65
Spy Game,6.921,1873,2001-11-18,143049560,126,115000000,17.954,"['Action', 'Crime', 'Thriller']",5,150.0,0.4554960764414305,0.2732976,0.4554961,0.2732976,459659.47
Layer Cake,6.926,1863,2004-09-30,11850214,105,6500000,24.943,"['Drama', 'Thriller', 'Crime']",4,120.0,0.5820691914564035,0.2328277,0.5820692,0.4656554,41820.26
Cheaper by the Dozen 2,6.138,1862,2005-12-21,129181830,94,60000000,29.418,"['Comedy', 'Family', 'Adventure']",4,120.0,0.6417643643747708,0.6417644,0.5134115,0.5134115,311018.2
The Crazies,6.244,1862,2010-02-26,54956140,101,20000000,18.737,"['Mystery', 'Horror', 'Action']",4,120.0,0.4725389360103438,0.2835234,0.4725389,0.2835234,125947.37
Home on the Range,6.026,1862,2004-04-02,145358062,76,110000000,27.878,"['Animation', 'Family']",3,90.0,0.6225781371433352,0.6225781,0.2490313,0.2490313,450429.67
Let Me In,6.776,1860,2010-10-01,24145613,116,20000000,23.453,"['Drama', 'Horror', 'Mystery']",4,150.0,0.5591535672859612,0.2236614,0.5591536,0.4473229,88974.74
Blockers,6.3,1859,2018-03-14,94017294,102,21000000,18.51,['Comedy'],4,120.0,0.4676917425328571,0.4676917,0.4676917,0.4676917,175220.75
Babylon A.D.,5.572,1858,2008-08-20,72109200,101,70000000,19.719,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",4,120.0,0.4926872187482359,0.3941498,0.4926872,0.1970749,266531.04
Letters from Iwo Jima,7.457,1858,2006-12-19,68673228,141,19000000,20.303,"['Action', 'Drama', 'War']",5,180.0,0.5040804031572784,0.3024482,0.4032643,0.4032643,140007.87
We Were Soldiers,7.129,1851,2002-03-01,114660784,138,75000000,22.279,"['Action', 'History', 'War']",5,150.0,0.5397750383174164,0.323865,0.43182,0.43182,329592.94
The Haunted Mansion,5.631,1847,2003-11-26,182290266,88,90000000,34.82,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",3,90.0,0.7003299623973822,0.560264,0.560264,0.560264,446748.32
The 6th Day,5.959,1844,2000-11-17,96085477,123,82000000,20.21,"['Science Fiction', 'Action', 'Mystery']",5,150.0,0.502293848276779,0.3013763,0.5022938,0.3013763,324102.57
Step Up All In,6.834,1844,2014-07-16,86165646,112,45000000,26.811,"['Romance', 'Drama', 'Music']",4,120.0,0.6084937201937795,0.3650962,0.486795,0.6084937,223398.78
Unleashed,6.903,1844,2005-02-02,50871113,103,45000000,20.876,"['Action', 'Crime']",4,120.0,0.5148656638635443,0.4118925,0.5148657,0.4118925,181045.34
Scream VI,7.2,1836,2023-03-08,168961389,123,35000000,231.85,"['Horror', 'Crime', 'Thriller']",5,150.0,1.0,0.4,1.0,0.6,298753.67
Hostel: Part II,5.814,1833,2007-06-08,35728183,93,10200000,19.122,['Horror'],4,120.0,0.4805932027070599,0.1922373,0.4805932,0.1922373,79353.82
Knock at the Cabin,6.351,1828,2023-02-01,54708659,100,20000000,68.135,"['Thriller', 'Mystery', 'Horror']",4,120.0,0.9122097328779164,0.3648839,0.9122097,0.5473258,125650.39
Star Wars: The Clone Wars,6.1,1827,2008-08-05,68282844,98,8500000,19.221,"['Animation', 'Action', 'Science Fiction', 'Adventure']",4,120.0,0.4826313505423278,0.3861051,0.3861051,0.1930525,114339.41
Hall Pass,5.658,1826,2011-02-25,83200000,105,36000000,18.543,"['Comedy', 'Romance']",4,120.0,0.4684010387973718,0.3747208,0.468401,0.468401,198240.0
From Paris with Love,6.269,1826,2010-02-04,52844496,92,52000000,17.976,"['Action', 'Crime', 'Thriller']",4,120.0,0.4559876420682512,0.2735926,0.4559876,0.2735926,200213.4
Couples Retreat,5.542,1817,2009-09-19,171844840,113,70000000,25.325,"['Comedy', 'Romance']",4,120.0,0.5876697434005473,0.4701358,0.5876697,0.5876697,386213.81
Daybreakers,6.276,1812,2009-10-01,51417188,98,20000000,22.527,"['Action', 'Fantasy', 'Science Fiction']",4,120.0,0.5439736214113938,0.4351789,0.5439736,0.2175894,121700.63
Gnomeo & Juliet,5.85,1809,2011-01-13,189712432,84,36000000,25.847,"['Animation', 'Family']",3,90.0,0.5951545987688681,0.5951546,0.2380618,0.2380618,326054.92
Step Up 3D,6.816,1800,2010-08-04,159291809,107,30000000,28.581,"['Drama', 'Romance']",4,120.0,0.6314959826947053,0.2525984,0.631496,0.631496,275150.17
16 Blocks,6.424,1792,2006-03-01,65664721,105,55000000,18.368,"['Action', 'Adventure', 'Crime', 'Thriller']",4,120.0,0.4646213404966801,0.3716971,0.4646213,0.2787728,222797.67
Fright Night,6.219,1790,2011-08-18,41002607,106,30000000,17.575,"['Horror', 'Comedy']",4,120.0,0.4469065703612215,0.3575253,0.4469066,0.3575253,133203.13
The Pink Panther,5.827,1787,2006-02-10,158851357,93,65000000,21.62,"['Comedy', 'Mystery', 'Crime', 'Adventure', 'Family']",4,120.0,0.5283275910641997,0.4226621,0.4226621,0.4226621,358621.63
The House Bunny,5.649,1783,2008-08-22,70442940,97,25000000,26.66,"['Romance', 'Comedy']",4,120.0,0.6064441452760878,0.4851553,0.6064441,0.6064441,156531.53
High Fidelity,7.129,1783,2000-03-17,47126295,113,30000000,13.527,"['Drama', 'Comedy', 'Romance', 'Music']",4,120.0,0.3374728154779337,0.2699783,0.2699783,0.3374728,140551.55
Ray,7.439,1780,2004-10-29,124731534,152,40000000,30.164,"['Drama', 'Music']",6,180.0,0.6506148798849339,0.5204919,0.5204919,0.6506149,257677.84
21 Bridges,6.757,1778,2019-10-24,49939757,99,33000000,16.605,"['Crime', 'Action', 'Drama']",4,120.0,0.4238147256461763,0.2542888,0.4238147,0.3390518,151127.71
Red Eye,6.382,1777,2005-08-19,57891803,85,26000000,24.096,"['Thriller', 'Mystery']",3,90.0,0.5692597590271746,0.2277039,0.5692598,0.4554078,143870.16
The Choice,7.172,1774,2016-02-04,18730891,111,10000000,15.11,"['Drama', 'Romance']",4,120.0,0.3846668352453944,0.1538667,0.3846668,0.3846668,58477.07
State of Play,6.786,1769,2009-04-17,87812371,127,60000000,29.044,['Thriller'],5,150.0,0.6372215976647004,0.2548886,0.6372216,0.2548886,261374.85
The Tuxedo,5.696,1762,2002-09-27,104391623,98,60000000,18.798,"['Thriller', 'Action', 'Comedy', 'Science Fiction']",4,120.0,0.4738288898523715,0.3790631,0.4738289,0.2842973,281269.95
Road Trip,6.169,1762,2000-05-19,119754278,93,16000000,21.696,"['Comedy', 'Adventure']",4,120.0,0.5296699594719043,0.52967,0.52967,0.423736,194105.13
Just My Luck,6.114,1761,2006-05-12,38159905,103,28000000,15.8,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",4,120.0,0.4033170541329721,0.3226536,0.3226536,0.3226536,124991.89
Machete Kills,5.591,1760,2013-09-12,15008161,107,12000000,17.971,"['Action', 'Crime', 'Thriller']",4,120.0,0.4558759892364432,0.2735256,0.455876,0.2735256,58809.79
Wild Child,6.721,1759,2008-08-15,21972336,98,20000000,23.207,"['Comedy', 'Drama', 'Romance']",4,120.0,0.5551950265983787,0.333117,0.555195,0.555195,86366.8
Army of Thieves,6.867,1756,2021-10-27,46900000,127,30000000,22.46,"['Action', 'Thriller', 'Crime', 'Comedy']",5,150.0,0.5428450571203175,0.434276,0.5428451,0.434276,140280.0
Maid in Manhattan,6.098,1755,2002-12-13,154906693,105,55000000,21.194,"['Comedy', 'Drama', 'Romance']",4,120.0,0.520692078274032,0.3124152,0.5206921,0.5206921,329888.03
Plane,6.997,1753,2023-01-12,51000000,107,25000000,95.197,"['Action', 'Adventure', 'Thriller']",4,120.0,1.0,0.8,1.0,0.4,133200.0
Bend It Like Beckham,6.298,1753,2002-04-11,76578641,112,3500159,19.841,"['Comedy', 'Drama', 'Romance']",4,120.0,0.4951020651058592,0.2970612,0.4951021,0.4951021,112294.75
Child's Play,5.983,1751,2019-06-19,44902237,90,10000000,15.623,"['Horror', 'Thriller', 'Science Fiction']",4,120.0,0.3986325591770177,0.159453,0.3986326,0.159453,89882.68
Escape Room: Tournament of Champions,6.58,1746,2021-07-01,65774490,88,15000000,28.594,"['Horror', 'Thriller', 'Mystery']",3,90.0,0.6316583155425378,0.2526633,0.6316583,0.378995,126929.39
American Pie Presents: Beta House,5.633,1743,2007-12-26,18610260,89,10000000,36.426,['Comedy'],3,90.0,0.715599710456034,0.7155997,0.7155997,0.7155997,58332.31
Cellular,6.362,1742,2004-09-06,57678321,94,25000000,17.997,"['Action', 'Thriller']",4,120.0,0.4564561567497496,0.3651649,0.4564562,0.1825825,141213.99
The Switch,6.241,1741,2010-05-11,49830607,101,19000000,13.677,"['Comedy', 'Romance', 'Drama']",4,120.0,0.3422388176909073,0.2053433,0.3422388,0.3422388,117396.73
Serendipity,6.9,1741,2001-10-05,77516304,90,28000000,18.178,"['Comedy', 'Romance', 'Drama']",4,120.0,0.4604659484747535,0.2762796,0.4604659,0.4604659,172219.56
Mr. Holmes,6.467,1737,2015-06-19,29355203,104,11000000,14.376,"['Drama', 'Crime']",4,120.0,0.3636047544402907,0.1454419,0.3636048,0.3636048,73626.24
The Family Man,6.768,1736,2000-12-12,124700000,125,60000000,19.483,"['Comedy', 'Drama', 'Romance', 'Fantasy']",5,150.0,0.4879621037159458,0.3903697,0.4879621,0.3903697,305640.0
Elephant,7.076,1730,2003-09-20,10012022,81,3000000,14.862,"['Crime', 'Drama']",3,90.0,0.3776982524744276,0.1510793,0.3776983,0.3776983,31214.43
St. Vincent,7.089,1725,2014-10-09,54837234,102,13000000,62.23,['Comedy'],4,120.0,0.8854022156663476,0.8854022,0.8854022,0.8854022,109004.68
Role Models,6.492,1723,2008-11-07,92380927,99,28000000,16.802,['Comedy'],4,120.0,0.4286401813845526,0.4286402,0.4286402,0.4286402,190057.11
Ambulance,6.7,1714,2022-03-16,51783040,136,40000000,31.656,"['Thriller', 'Action']",5,150.0,0.6675270487291235,0.5340216,0.667527,0.2670108,170139.65
Barbarian,6.916,1711,2022-09-08,45352337,103,4500000,29.977,"['Horror', 'Mystery', 'Thriller']",4,120.0,0.6484220598343202,0.2593688,0.6484221,0.3890532,77222.8
"Dude, Where's My Car?",5.547,1707,2000-12-15,73180723,83,13000000,13.079,"['Comedy', 'Science Fiction']",3,90.0,0.3228289280356287,0.2582631,0.3228289,0.2582631,131016.87
A Haunted House,5.871,1706,2013-01-11,60141683,86,2500000,33.048,"['Comedy', 'Horror']",3,90.0,0.6824373109200921,0.5459498,0.6824373,0.5459498,90170.02
Nanny McPhee and the Big Bang,6.276,1705,2010-03-26,93251121,109,35000000,25.575,"['Comedy', 'Fantasy', 'Family']",4,120.0,0.5912782345060394,0.5912782,0.4730226,0.4730226,207901.35
Lockout,5.9,1703,2012-04-12,32948113,95,20000000,24.595,"['Action', 'Thriller', 'Science Fiction']",4,120.0,0.576873056343069,0.3461238,0.5768731,0.2307492,99537.74
Where the Wild Things Are,6.47,1703,2009-10-16,100140916,101,100000000,20.454,"['Family', 'Fantasy', 'Drama', 'Adventure']",4,120.0,0.506959361595604,0.4055675,0.4055675,0.3041756,372169.1
